,track_id,cluster
3021,Coco JambooMr. President,49
3022,Shakin' All OverThe Guess Who,48
3023,Call On MeBobby Bland,117
3024,The Day I Found MyselfThe Honey Cone,1
3025,Ain't It Funky Now (Part 1)James Brown,42
3026,By The Time This Night Is OverKenny G With Peabo Bryson,88
3027,Some BeachBlake Shelton,30
3028,All About SoulBilly Joel,26
3029,Stronger Than BeforeCarole Bayer Sager,51
3030,Angel BabyAngelica,117
3031,So AloneMen At Large,68
3032,Dey KnowShawty Lo,27
3033,Sleeping SatelliteTasmin Archer,13
3034,Changes2Pac,30
3035,Tell Me Tomorrow - Part ISmokey Robinson,59
3036,Should've Said NoTaylor Swift,73
3037,Ballad Of The AlamoMarty Robbins,88
3038,Best Friend50 Cent & Olivia,112
3039,0 To 100 / The Catch UpDrake,104
3040,Do What You Wanna DoFive Flights Up,86
3041,Soul SongJoe Stampley,62
3042,Small Town BoyDustin Lynch,92
3043,Street LifeThe Crusaders,27
3044,SangriaBlake Shelton,23
3045,Send Me An AngelReal Life,39
3046,Constant Cravingk.d. lang,39
3047,AsStevie Wonder,13
3048,Tattoos On This TownJason Aldean,110
3049,Cheers 2 UPlaya,94
3050,Pump It UpJoe Budden,101
3051,AliveKrewella,39
3052,Come OverAaliyah,17
3053,Cater 2 UDestiny's Child,39
3054,Raining On SundayKeith Urban,54
3055,"A Thin Line Between Love & Hate (From ""A Thin Line..."")H-Town",57
3056,"Paint It, BlackThe Rolling Stones",20
3057,Count Me InGary Lewis And The Playboys,108
3058,ReflectionsDiana Ross & The Supremes,26
3059,A Wonder Like YouRick Nelson,42
3060,All I Have To Do Is DreamRichard Chamberlain,17
3061,Crazy HorsesThe Osmonds,74
3062,Sweet DreamsTommy McLain,22
3063,Daisy Petal Pickin'Jimmy Gilmer And The Fireballs,1
3064,Don't Throw Your Love AwayThe Searchers,94
3065,Be My BabyAndy Kim,42
3066,Corner Of The SkyJackson 5,22
3067,That's ThatSnoop Dogg Featuring R. Kelly,110
3068,Do The Funky ChickenRufus Thomas,40
3069,Ordinary DayVanessa Carlton,95
3070,AnymoreTeresa Brewer,66
3071,RolexAyo & Teo,96
3072,Do That...Baby Featuring P. Diddy,27
3073,Always And ForeverWhistle,119
3074,Can't Cry AnymoreSheryl Crow,84
3075,Summer NightsRascal Flatts,101
3076,Stranger In My HouseTamia,60
3077,"Do What You Want, Be What You AreDaryl Hall John Oates",95
3078,A Penny For Your ThoughtsTavares,16
3079,Burning HeartVandenberg,60
3080,Don't Happen TwiceKenny Chesney,41
3081,SidewaysDierks Bentley,107
3082,Come With Me NowKONGOS,23
3083,A Shoulder To Cry OnTommy Page,75
3084,Slippin' Into DarknessWar,75
3085,Baby I LiedDeborah Allen,63
3086,Ordinary LifeChad Brock,117
3087,"Pop ThatFrench Montana Featuring Rick Ross, Drake, Lil Wayne",55
3088,Caught Up In The RaptureAnita Baker,75
3089,Cowboys Like UsGeorge Strait,65
3090,OnlineBrad Paisley,74
3091,Shotgun RiderTim McGraw,8
3092,Rock Around The ClockBill Haley And His Comets,118
3093,Ready To RunDixie Chicks,13
3094,Slow And SexyShabba Ranks (Featuring Johnny Gill),44
3095,"All I Do Is WinDJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",50
3096,As She's Walking AwayZac Brown Band Featuring Alan Jackson,95
3097,Dirt On My BootsJon Pardi,118
3098,Barbara AnnThe Beach Boys,110
3099,Catch Us If You CanThe Dave Clark Five,80
3100,Brilliant DisguiseBruce Springsteen,102
3101,Bless YouTony Orlando,117
3102,PepeDuane Eddy His Twangy Guitar And The Rebels,62
3103,But You Know I Love YouThe First Edition,10
3104,Shape Of Things To ComeMax Frost And The Troopers,99
3105,All In My Head (Flex)Fifth Harmony Featuring Fetty Wap,64
3106,American City SuiteCashman & West,38
3107,Over ItKatharine McPhee,14
3108,Stay The NightIMx,33
3109,Outside TodayYoungBoy Never Broke Again,78
3110,A Letter To MyselfThe Chi-lites,117
3111,SwangRae Sremmurd,96
3112,"Sunrise, Sunburn, SunsetLuke Bryan",8
3113,"Bling BlingB.G. Featuring Baby, Turk, Mannie Fresh, Juvenile & Lil' Wayne",81
3114,That's When I Love YouPhil Vassar,4
3115,SeptemberDaughtry,41
3116,Backyard BoogieMack 10,14
3117,S.E.X.Lyfe Jennings,62
3118,Consider Me GoneReba,118
3119,StudioScHoolboy Q Featuring BJ The Chicago Kid,55
3120,RuffneckMC Lyte,3
3121,Save Up All Your TearsCher,84
3122,Anyone ElseCollin Raye,5
3123,Red Rag TopTim McGraw,42
3124,That's How Heartaches Are MadeBaby Washington,97
3125,Put It In A MagazineSonny Charles,1
3126,Don't Leave Me This WayThe Communards,2
3127,As I Lay Me DownSophie B. Hawkins,6
3128,Brand New GirlfriendSteve Holy,39
3129,Say YouRonnie Dove,100
3130,Sending My LoveZhane,13
3131,Come To My WindowMelissa Etheridge,75
3132,Are You Gonna Kiss Me Or NotThompson Square,55
3133,Did You Ever Have To Make Up Your Mind?The Lovin' Spoonful,94
3134,"Dance, Dance, DanceThe Beach Boys",108
3135,Baby TalkJan & Dean,114
3136,500 Miles Away From HomeBobby Bare,84
3137,DiaryBread,110
3138,Out In The CountryThree Dog Night,88
3139,Cuts Like A KnifeBryan Adams,81
3140,Devil WomanMarty Robbins,16
3141,(What A) Wonderful WorldArt Garfunkel With James Taylor & Paul Simon,59
3142,Pussy CatThe Ames Brothers,18
3143,A Word In SpanishElton John,56
3144,So Far AwayDire Straits,26
3145,Se LaLionel Richie,94
3146,ShameThe Motels,40
3147,Satin SoulLove Unlimited Orchestra,46
3148,Any Way You Want ItJourney,78
3149,SoulsRick Springfield,31
3150,Ta TaClyde McPhatter,67
3151,Sister Mary Elephant (Shudd-Up!)Cheech & Chong,59
3152,Dear HeartAndy Williams,103
3153,C'monKe$ha,62
3154,"Breathe, Stretch, ShakeMase Featuring P. Diddy",26
3155,Sweet ThingMary J. Blige,43
3156,Tequila Makes Her Clothes Fall OffJoe Nichols,118
3157,Six Days On The RoadDave Dudley,63
3158,Stand Beside MeJo Dee Messina,81
3159,RespectOtis Redding,27
3160,Sugar FreeWa Wa Nee,1
3161,American BoyEstelle Featuring Kanye West,79
3162,D.O.A.Bloodrock,57
3163,The Agony And The EcstasySmokey Robinson,45
3164,All Gold EverythingTrinidad James,118
3165,She's All I GotFreddie North,51
3166,Accidentally In LoveCounting Crows,54
3167,Back Up TrainAl Greene & The Soul Mate's,1
3168,Shine OnL.T.D.,52
3169,Dance With MeDebelah Morgan,84
3170,BlessedMartina McBride,15
3171,"1, 2, 3, 4Plain White T's",118
3172,Cake By The OceanDNCE,115
3173,Plain JaneA$AP Ferg Featuring Nicki Minaj,36
3174,Brokenlovelytheband,115
3175,Slipping AwayDave Edmunds,5
3176,CollideHowie Day,64
3177,Roll With MeMontgomery Gentry,82
3178,Rich As F**kLil Wayne Featuring 2 Chainz,59
3179,Something To Be Proud OfMontgomery Gentry,118
3180,Crying Out For MeMario,39
3181,Already GoneSugarland,41
3182,4 EverLil' Mo Featuring Fabolous,38
3183,C'mon N' Ride It (The Train)Quad City DJ's,109
3184,"Can't Get Enough Of Your Love, BabeBarry White",90
3185,(You're the) Devil In DisguiseElvis Presley With The Jordanaires,59
3186,The Beat Goes OnSonny & Cher,65
3187,Alley-OopDante and the Evergreens,62
3188,Ooo Baby BabyThe Miracles,73
3189,Sisters Are Doin' It For ThemselvesEurythmics & Aretha Franklin,78
3190,SomewhereThe Tymes,51
3191,Sugar On SundayThe Clique,17
3192,Piano ManBilly Joel,111
3193,Believe MeRoyal Teens,18
3194,SplackavelliePressha,94
3195,CaribbeanMitchell Torok,80
3196,SandyRonny And The Daytonas,98
3197,Six Nights A WeekThe Crests,21
3198,Between You And Medc Talk,76
3199,Big Yellow TaxiThe Neighborhood,1
3200,Somebody's Watching YouLittle Sister,98
3201,Taken InMike + The Mechanics,63
3202,Almost GrownChuck Berry,82
3203,Don't Pay The FerrymanChris de Burgh,50
3204,Best FriendBrandy,95
3205,Power WindowsBilly Falcon,98
3206,Divine ThingThe Soup Dragons,68
3207,Ascension (Don't Ever Wonder)Maxwell,13
3208,SuperThug (What What)Noreaga,18
3209,The DreamIrene Cara,59
3210,Close Your EyesEdward Bear,119
3211,Spring RainSilvetti,68
3212,Be AlrightDean Lewis,79
3213,Do You Wanna Get FunkyC+C Music Factory,42
3214,Dance With My FatherLuther Vandross,71
3215,Shoulda Let You GoKeyshia Cole Introducing Amina,1
3216,BlackoutBreathe Carolina,74
3217,StitchesShawn Mendes,96
3218,As The Years Go ByMashmakhan,67
3219,Tender KissesTracie Spencer,73
3220,ClocksColdplay,78
3221,Poppin'Chris Brown Featuring Jay Biz,2
3222,Small Town Southern ManAlan Jackson,45
3223,Redneck CrazyTyler Farr,55
3224,Dig The GoldJoyce Cobb,57
3225,A Little More Country Than ThatEaston Corbin,6
3226,So YesterdayHilary Duff,43
3227,Sweet Charlie BabeJackie Moore,98
3228,LoyalChris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,64
3229,LindaJan & Dean,52
3230,Hip City - Pt. 2Jr. Walker & The All Stars,85
3231,Help Is On Its WayLittle River Band,101
3232,Meet Me Half WayKenny Loggins,27
3233,One Hell Of A WomanMac Davis,34
3234,Naughty NaughtyJohn Parr,27
3235,Find A WayAmy Grant,116
3236,Meant To LiveSwitchfoot,50
3237,Locked UpAkon Featuring Styles P.,75
3238,I Want CrazyHunter Hayes,14
3239,Down BoysWarrant,27
3240,Love MoreChris Brown Featuring Nicki Minaj,14
3241,No ProblemLil Scrappy,110
3242,Evacuate The DancefloorCascada,45
3243,Found Out About YouGin Blossoms,45
3244,Main Theme from Exodus (Ari's Theme)Mantovani & His Orch.,42
3245,I'm Goin' DownBruce Springsteen,102
3246,IrisGoo Goo Dolls,20
3247,I WillDean Martin,46
3248,On & OnErykah Badu,89
3249,It Takes TwoMarvin Gaye & Kim Weston,50
3250,Midnite SpecialPaul Evans,42
3251,"Hold Me, Thrill Me, Kiss Me, Kill Me (From ""Batman Forever"")U2",58
3252,I Just Don't UnderstandAnn-Margret,5
3253,I'm Gonna Be A Wheel Some DayFats Domino,42
3254,Jammin' MeTom Petty And The Heartbreakers,60
3255,Four In The Morning (I Can't Take Anymore)Night Ranger,42
3256,HideawayThe Four Esquires,59
3257,"Earth Angel (From ""The Karate Kid Part II"")New Edition",42
3258,MisdemeanorFoster Sylvers,28
3259,Jesus He Knows MeGenesis,76
3260,HallelujahPentatonix,49
3261,I Should Be...Dru Hill,94
3262,Give It 2 YouDa Brat,63
3263,Kick The Dust UpLuke Bryan,8
3264,Felt Good On My LipsTim McGraw,16
3265,Makin' Good LoveAvant,54
3266,I Got You BabeUB40,73
3267,I Got A Thang 4 Ya!Lo-Key?,5
3268,Get SillyV.I.C.,6
3269,I Don't Want To Be A HeroJohnny Hates Jazz,4
3270,GentleDino,59
3271,Grown Men Don't CryTim McGraw,81
3272,Green LightJohn Legend Featuring Andre 3000,6
3273,Everlasting LoveRex Smith/Rachel Sweet,59
3274,I'm Gonna Miss Her (The Fishin' Song)Brad Paisley,42
3275,Feels Like TonightDaughtry,45
3276,If I Had YouAdam Lambert,39
3277,Native New YorkerOdyssey,84
3278,It Must Be LoveAlton McClain & Destiny,59
3279,Fire In The MorningMelissa Manchester,117
3280,Lift Me UpHoward Jones,34
3281,HanginaroundCounting Crows,13
3282,I Go BackKenny Chesney,104
3283,MississippiJohn Phillips,22
3284,My Sweet LadyJohn Denver,56
3285,Everybody Needs LoveStephen Bishop,52
3286,Killin' TimeFred Knoblock & Susan Anton,1
3287,If The Love Fits Wear ItLeslie Pearl,100
3288,One More DayDiamond Rio,45
3289,My ListToby Keith,110
3290,NothingThe Script,41
3291,Live Is LifeOpus,118
3292,Jam TonightFreddie Jackson,4
3293,Love Me AgainJohn Newman,2
3294,Let's Work Together (Part 1)Wilbert Harrison,57
3295,Living Next Door To AliceSmokie,2
3296,Even Better Than The Real ThingU2,65
3297,How Do You Like Me Now?!Toby Keith,101
3298,I Will Love AgainLara Fabian,74
3299,Like ThisMims,75
3300,Drowns The WhiskeyJason Aldean Featuring Miranda Lambert,118
3301,Dynomite-Part ITony Camillo's Bazuka,62
3302,Mississippi GirlFaith Hill,110
3303,Marvin & ChardonnayBig Sean Featuring Kanye West & Roscoe Dash,45
3304,If U Were MineThe U-Krew,1
3305,Here I Am (Come And Take Me)UB40,75
3306,My Eyes Adored YouFrankie Valli,55
3307,GoldKiiara,23
3308,"Fun, Fun, FunThe Beach Boys",106
3309,Just Dropped In (To See What Condition My Condition Was In)The First Edition,65
3310,Never My LoveBlue Swede,117
3311,New SoulYael Naim,118
3312,O Dio MioAnnette,31
3313,I Need LoveLL Cool J,76
3314,LiarProfyle,40
3315,Little Deuce CoupeThe Beach Boys,45
3316,El Condor Pasa (If I Could)Simon & Garfunkel,20
3317,Livin' For YouAl Green,22
3318,I'm Blue (The Gong-Gong Song)The Ikettes,59
3319,Kansas CityTrini Lopez,67
3320,Here Comes The NightThem,81
3321,Moody WomanJerry Butler,80
3322,HigherTaio Cruz Featuring Travie McCoy,60
3323,EverythingMary J. Blige,89
3324,Goodnight My LovePaul Anka,100
3325,Get The Funk Out Ma FaceThe Brothers Johnson,88
3326,How Does It Feel To Be BackDaryl Hall John Oates,15
3327,Glamour BoysLiving Colour,48
3328,Ghost TownCheap Trick,13
3329,Mental PictureJon Secada,11
3330,It's A Great Day To Be AliveTravis Tritt,2
3331,Girls Grow Up Faster Than BoysThe Cookies,66
3332,No MistakesPatty Smyth,34
3333,I Miss YouN2U,1
3334,"Hide & Go Seek, Part IBunker Hill",62
3335,Moody Blue/she Thinks I Still CareElvis Presley,59
3336,I Should Be So LuckyKylie Minogue,27
3337,"Love Shoulda Brought You Home (From ""Boomerang"")Toni Braxton",1
3338,I Hope You DanceLee Ann Womack,50
3339,Love LandCharles Wright And The Watts 103rd Street Rhythm Band,61
3340,My Fair ShareSeals & Crofts,88
3341,HonestlyStryper,47
3342,For YouKenny Lattimore,45
3343,Gangsta NationWestside Connection Featuring Nate Dogg,64
3344,Let Me Go3 Doors Down,81
3345,Drink A BeerLuke Bryan,71
3346,No LimitUsher Featuring Young Thug,2
3347,I Pledge My LovePeaches & Herb,44
3348,I'm So ExcitedThe Pointer Sisters,111
3349,I'll Still Be Loving YouRestless Heart,73
3350,Nu NuLidell Townsell,68
3351,Got Your MoneyOl' Dirty Bastard Featuring Kelis,23
3352,I Love This BarToby Keith,101
3353,Into The NightSantana Featuring Chad Kroeger,39
3354,It HappensSugarland,75
3355,Gettin' You HomeChris Young,107
3356,Never ScaredBone Crusher Featuring Killer Mike & T.I.,6
3357,I'm Still A GuyBrad Paisley,41
3358,I Want'a Do Something Freaky To YouLeon Haywood,88
3359,In A MomentThe Intrigues,67
3360,Little SisterElvis Presley,54
3361,Mixed EmotionsThe Rolling Stones,7
3362,I Remember YouFrank Ifield,60
3363,Little DianeDion,69
3364,"I Dig Rock And Roll MusicPeter, Paul & Mary",15
3365,Little Red RoosterSam Cooke,81
3366,HopelessAndy Williams,103
3367,Oh! DarlingRobin Gibb,42
3368,Make It Easy On YourselfThe Walker Bros.,62
3369,If You Talk In Your SleepElvis Presley,108
3370,I Really Don't Want To KnowTommy Edwards,38
3371,Hey Big BrotherRare Earth,15
3372,Just Be TrueGene Chandler,113
3373,Never As Good As The First TimeSade,101
3374,FireflyTony Bennett,63
3375,Have You Forgotten?Darryl Worley,36
3376,For The Love Of You (Part 1&2)The Isley Brothers,18
3377,Get On UpJodeci,104
3378,Love You Like I Never Loved BeforeJohn O'Banion,80
3379,I Ain't NeverWebb Pierce,68
3380,Heart Like A WheelThe Steve Miller Band,42
3381,Mary LouRonnie Hawkins and The Hawks,32
3382,More Than ThatBackstreet Boys,71
3383,If I Could Teach The WorldBone Thugs-N-Harmony,76
3384,I'd Give AnythingGerald Levert,4
3385,IntergalacticBeastie Boys,14
3386,I've Come Of AgeBilly Storm,1
3387,Gettin' SomeShawnna,47
3388,I Wanna Be The OneStevie B,68
3389,Live And Let DieGuns N' Roses,96
3390,It's My LifeBon Jovi,30
3391,"Love Theme From ""The Godfather"" (Speak Softly Love)Andy Williams",16
3392,Love PainsYvonne Elliman,98
3393,I'm Almost ReadyPure Prairie League,52
3394,Holding Out For A HeroBonnie Tyler,50
3395,Let GoSharon Bryant,62
3396,Gimmie That GirlJoe Nichols,8
3397,Give Your Heart A BreakDemi Lovato,30
3398,General Hospi-taleThe Afternoon Delights,59
3399,Not Enough Love In The WorldDon Henley,99
3400,Feel It AgainHoneymoon Suite,60
3401,Movin' OnMya Featuring Silkk The Shocker,81
3402,My Everything98 Degrees,42
3403,If Not For YouOlivia Newton-John,21
3404,Good Morning HeartacheDiana Ross,44
3405,Lost Her In The SunJohn Stewart,66
3406,Living And Living WellGeorge Strait,60
3407,I Loved Her FirstHeartland,78
3408,Instant ReplayDan Hartman,74
3409,Kids In AmericaKim Wilde,8
3410,I LikeKut Klose,27
3411,Gots Ta BeB2K,54
3412,Fly Over StatesJason Aldean,6
3413,"I Don't Know If It's RightEvelyn ""Champagne"" King",46
3414,One Night StandJ-Shin Featuring LaTocha Scott,5
3415,Honky Tonk BadonkadonkTrace Adkins,39
3416,Give It To MeThe J. Geils Band,84
3417,Just What I NeededThe Cars,79
3418,I Will Be In Love With YouLivingston Taylor,98
3419,GloriaLaura Branigan,2
3420,On The LooseSaga,116
3421,House Of PainFaster Pussycat,27
3422,I Lost ItKenny Chesney,54
3423,Just Friends (Sunny)Musiq,13
3424,Mary Jane's Last DanceTom Petty And The Heartbreakers,111
3425,EcstasyOhio Players,88
3426,My BabyLil' Romeo,105
3427,Little Ole Man (Uptight-Everything's Alright)Bill Cosby,42
3428,It's LateRicky Nelson,47
3429,Liquid DreamsO-Town,105
3430,Let's Lock The Door (And Throw Away The Key)Jay & The Americans,117
3431,Honolulu LuluJan & Dean,19
3432,Just The GirlThe Click Five,101
3433,It's Going To Take Some TimeCarpenters,4
3434,I Could Never Love Another (After Loving You)The Temptations,46
3435,Hey Little GirlMajor Lance,31
3436,Lucky LadybugBilly & Lillie,32
3437,From The Bottom Of My Broken HeartBritney Spears,110
3438,Music To Watch Girls ByBob Crewe Generation,52
3439,I'm A ManThe Yardbirds,108
3440,Join TogetherThe Who,106
3441,Let's Put It All TogetherThe Stylistics,69
3442,Nobody Does It BetterNate Dogg Featuring Warren G,76
3443,My WayElvis Presley,110
3444,Nut RockerB. Bumble & The Stingers,22
3445,No One KnowsDion & The Belmonts,113
3446,"Missing You (From ""Set It Off"")Brandy, Tamia, Gladys Knight & Chaka Khan",54
3447,Inside OutEve 6,58
3448,"Natural One (From ""Kids"")Folk Implosion",18
3449,Need To BelongJerry Butler,10
3450,It Never Rains (In Southern California)Tony Toni Tone,35
3451,Making Memories Of UsKeith Urban,107
3452,Me Myself And IDe La Soul,46
3453,Nobody Wants You When You're Down And OutBobby Womack,63
3454,Hanging On A Heart AttackDevice,28
3455,Life Goes OnPoison,6
3456,Dream About You/Funky MelodyStevie B,59
3457,I Don't Have To Be Me ('til Monday)Steve Azar,106
3458,Mr. MomLonestar,112
3459,Love GaloreSZA Featuring Travis Scott,78
3460,I Can Understand ItThe New Birth,48
3461,I Don't Know Where To StartEddie Rabbitt,98
3462,Just Another Day In ParadisePhil Vassar,50
3463,Johnny WillPat Boone,10
3464,Love Is The DrugRoxy Music,2
3465,My Best Friend's GirlThe Cars,2
3466,He Can't Love YouMichael Stanley Band,108
3467,I'm Not My Brothers KeeperThe Flaming Ember,59
3468,Love Is Like OxygenSweet,60
3469,Everybody Wants YouBilly Squier,45
3470,I Found SomeoneCher,101
3471,GirlPaul Wall,6
3472,LocationKhalid,71
3473,I Will Still Love YouStonebolt,1
3474,More Than You KnowMartika,68
3475,Let Me Be The OneBlessid Union Of Souls,63
3476,One Hundred WaysQuincy Jones Featuring James Ingram,63
3477,On The Wings Of LoveJeffrey Osborne,110
3478,Hemorrhage (In My Hands)Fuel,50
3479,"I Breathe In, I Breathe OutChris Cagle",95
3480,Love You Out LoudRascal Flatts,81
3481,FeelingsMorris Albert,47
3482,Give It AwayGeorge Strait,55
3483,One Fine DayThe Chiffons,112
3484,I Can Never Go Home AnymoreThe Shangri-Las,88
3485,"I've Got You Under My SkinThe 4 Seasons Featuring the ""Sound of Frankie Valli""",60
3486,Gotham CityR. Kelly,87
3487,I Want CandyThe Strangeloves,81
3488,Hey Baby (They're Playing Our Song)The Buckinghams,116
3489,My Wish Came TrueElvis Presley With The Jordanaires,77
3490,I'm On The Outside (Looking In)Little Anthony And The Imperials,95
3491,Lookin' Through The WindowsJackson 5,116
3492,Jealous Of You (Tango Della Gelosia)Connie Francis,117
3493,Girl Of My Best FriendRal Donner,32
3494,Gotta Hold On To This FeelingJr. Walker & The All Stars,94
3495,Love Really Hurts Without YouBilly Ocean,45
3496,Oh Baby Don't You Weep (Part 1)James Brown And The Famous Flames,42
3497,Her DiamondsRob Thomas,14
3498,Feenin'Jodeci,27
3499,I'm FreeJon Secada,3
3500,Lucas With The Lid OffLucas,33
3501,Love Will Find A WayYes,60
3502,Is It Good To YouHeavy D & The Boyz,4
3503,Never Leave Me AloneNate Dogg Featuring Snoop Doggy Dogg,76
3504,FreeZac Brown Band,6
3505,Marry MeThomas Rhett,92
3506,I Don't WannaAaliyah,2
3507,ExodusEddie Harris,15
3508,It's Getting BetterMama Cass,1
3509,It's A Long Way ThereLittle River Band,75
3510,Found A CureAshford & Simpson,117
3511,Love U MoreSunscreem,117
3512,Forever And For AlwaysShania Twain,110
3513,Don't You Wanna StayJason Aldean With Kelly Clarkson,55
3514,Don't You Want MeGlee Cast,12
3515,Don't You Want MeJody Watley,4
